Date,Close,High,Low,Open,Volume,%K,%D
2022-12-15,134.75442504882812,139.98665115869375,134.29043424832926,139.30547253397592,98931900,3.156483250247203,26.26336013988214
2022-12-16,132.7898712158203,135.88971607194347,132.01984711589319,134.9420010552602,160156900,4.5375076611243745,12.363132457110092
2022-12-19,130.67726135253906,133.47107341378072,129.64070069453433,133.38222793972224,79592600,5.35708372345733,4.350358211609645
2022-12-20,130.60813903808594,131.5459873422408,128.2289547136537,129.70977258242192,77432800,11.459822739251118,7.118138041277618
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000,26.43852055443293,14.418475672380467
2022-12-22,130.53904724121094,132.8392531621343,128.63373518479884,132.63194706396897,77852100,11.127028118509493,16.341790470731187
2022-12-23,130.17379760742188,130.72663401357696,127.98218538040545,129.24581575552057,63814900,10.9198361660337,16.161794946325383
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800,6.164695437088991,9.40385324054407
2022-12-28,124.42820739746094,129.3543934066322,124.26038315698912,128.01178441919723,85438400,0.7053865331038449,5.929972712075521
2022-12-29,127.95256805419922,128.81143780896,126.09661191364768,126.3532816511138,75703700,15.518720638326277,7.462934202839712
2022-12-30,128.26844787597656,128.28819633379305,125.80042540883515,126.76789648243701,77034200,16.84640352689207,11.023503566107408
2023-01-03,123.47061920166016,129.22606012096526,122.58212678977998,128.61399342864948,112117500,3.4883785390867525,11.951167568101708
2023-01-04,124.74412536621094,127.01471627825023,123.48049504473303,125.26734659008874,89113600,9.737680182285384,10.024154082754746
2023-01-05,123.42125701904297,126.1360903730334,123.16458728849297,125.50427521319664,80962700,4.821333875470694,6.015797532280952
2023-01-06,127.9624252319336,128.6238555191488,123.29291630250204,124.39859654565812,87754700,40.43030129705739,18.32977178493783
2023-01-09,128.48562622070312,131.70394674213998,128.22895654270584,128.8015412677692,70790800,47.30988863323455,30.853841268587555
2023-01-10,129.0582275390625,129.58144872233615,126.48160347682453,128.5942366688145,63896200,51.898642290247984,46.54627740684665
2023-01-11,131.78292846679688,131.80266185993827,128.7916774670581,129.5715682785917,69458900,73.73404669035087,57.647525871277814
2023-01-12,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,88.93170574756917,71.52146490938935
2023-01-13,133.03671264648438,133.194670216135,129.97636381873417,130.34162751784612,57809700,98.51159554025145,87.05911599272383
2023-01-17,134.2016143798828,135.53434166770566,132.4147629011091,133.10580835372033,63646600,89.71042944867908,92.38457691216657
2023-01-18,133.48094177246094,136.83745656269951,133.30323577852656,135.0703537024429,69672800,76.4543167804167,88.22544725644907
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400,76.86994994270414,81.01156539059998
2023-01-20,136.10691833496094,136.25500917828725,132.5036004355903,133.55004278165805,80223600,94.87533266942472,82.73319979751521
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300,88.45950532313796,86.73492931175561
2023-01-24,140.70736694335938,141.32931550844197,138.50588774737034,138.51575444738316,66435100,95.74357836082336,93.02613878446203
2023-01-25,140.04591369628906,140.60861677861874,137.03491367991992,139.0883167228264,65799300,92.13355178357399,92.11221182251178
2023-01-26,142.11907958984375,142.4053645091988,140.08540973782974,141.33917349067576,54105100,98.50210231437158,95.459744152923
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800,93.19726641777382,94.61097350523981
2023-01-30,141.17132568359375,143.68871946900538,141.02324989890042,143.10626796433064,64015300,77.86498311655544,89.85478394956696
2023-01-31,142.44482421875,142.49418783542103,140.46053336332577,140.87516062877287,65874500,82.4686528071038,84.51030078047769
2023-02-01,143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600,88.60026106118939,82.97796566161621
2023-02-02,148.89132690429688,149.24670877710787,146.27520596359832,146.99586653400996,118339000,98.15580949080744,89.74157445303354
2023-02-03,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300,87.80175839204762,91.51927631468148
2023-02-06,149.78970336914062,151.14219433077403,148.8518547888618,150.61897306818702,69858300,76.06946011372229,87.34234266552579
2023-02-07,152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600,88.43703720827672,84.10275190468222
2023-02-08,149.97726440429688,152.60325227526124,149.2368553096487,151.91220679965525,64120100,76.42484691902688,80.31044808034197
2023-02-09,148.94068908691406,152.35644968138112,148.49644664158131,151.81347999768036,56007100,66.58105520668832,77.14764644466398
2023-02-10,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700,66.93901062403519,69.98163758325013
2023-02-13,152.11448669433594,152.5198501850578,149.21753098880535,149.24719136406156,62199000,82.25578099974594,71.92528227682315
2023-02-14,151.4718017578125,152.03537903023067,149.15820209418638,150.40398304690967,61707600,75.42895972403073,74.87458378260396
2023-02-15,153.57778930664062,153.74586979762776,151.15542974516777,151.38283098748437,65573800,88.71205613304356,82.13226561894008
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900,78.60946144865105,80.91682576857512
2023-02-17,150.8291473388672,151.2740680510971,149.1483273778538,150.63140647639398,59144100,71.37554515884074,79.56568758017846
2023-02-21,146.8050537109375,149.59324968756485,146.73585119733022,148.50565230235682,58867200,45.99437723672848,65.32646128140676
2023-02-22,147.2301788330078,148.2584401568736,145.49992024311211,147.1906216167105,51011300,17.53486624891042,44.96826288149322
2023-02-23,147.71466064453125,148.6440592209031,145.57903837527164,148.3968793904493,48394200,22.444724124897274,28.65798920351207
2023-02-24,145.05503845214844,145.52961956815125,144.07620075664735,145.4505202010405,55469600,9.330885424656584,16.436825266154766
2023-02-27,146.25137329101562,147.48727255329774,145.7866739614647,146.04375066348234,44998500,20.73508794188826,17.503565830480714
2023-02-28,145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000,15.928342327760763,15.331438564768545
2023-03-01,143.6708221435547,145.56916169404062,143.37420328858403,145.1736799451875,55479000,2.650205701115379,13.104545323588141
2023-03-02,144.26406860351562,145.05504723585858,142.27673271533786,142.75132894674115,52238100,16.170656682255284,11.583068237043818
2023-03-03,149.32630920410156,149.40540857679258,145.66804996545298,146.37003238225878,70732300,57.36135589018234,25.39407275785101
2023-03-06,152.09471130371094,154.53684949594242,151.72888994336137,152.05515407809082,87558000,79.8874322205734,51.139814931003684
2023-03-07,149.8898468017578,152.29242737720674,149.42514753967646,151.96614820893737,56182000,61.94677754610475,66.39852188562018
2023-03-08,151.14549255371094,151.73873008198836,150.11723126957472,151.0861718182146,47204800,72.16378036387403,71.33266337685073
2023-03-09,148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600,53.95150807599024,62.687355328656345
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400,37.096680787084395,54.403989742316234
2023-03-13,148.77261352539062,151.4124925875259,146.03385648579933,146.1426162263365,84457100,52.98384123330061,48.01067669879176
2023-03-14,150.86865234375,151.66951244598215,148.40675130157814,149.57343266368002,73695900,70.08024297129464,53.386921663893226
2023-03-15,151.26417541503906,151.52123700910988,148.22879983662045,149.48447760738804,77167900,73.30633843487763,65.45680754649096
2023-03-16,154.09190368652344,154.6950230424289,149.92938893729746,150.4435271800346,76161100,95.14329799014509,79.50995979877246
2023-03-17,153.25149536132812,154.9718724178721,152.53961624045886,154.31931404263202,98944600,86.44853781167487,84.96605807889921
2023-03-20,155.6244354248047,156.03971087014546,152.4110972116962,153.3207323821306,73641400,96.98266290428059,92.85816623536687
2023-03-21,157.48321533203125,157.60185682514813,154.7741189081368,155.54533387337614,73938300,99.22583665706867,94.21901245767474
2023-03-22,156.04959106445312,160.31096943804832,156.029812451383,157.50300984854792,75701800,70.89802766743006,89.03550907625977
2023-03-23,157.1371612548828,159.72761624709545,155.9012620500719,157.03829837049406,67622100,77.90765631755751,82.67717354735208
2023-03-24,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500,86.99234003242813,78.59934133913858
2023-03-27,156.4945068359375,158.9564235953307,156.08912825748425,158.13578467553296,52390300,73.43424725405839,79.44474786801469
2023-03-28,155.87159729003906,156.70213299816345,154.22043780927265,156.1879947191645,45992200,69.0982789229991,76.50828873649522
2023-03-29,158.95645141601562,159.23329169203143,157.5524714200317,157.57223494927314,51305700,90.57142841034512,77.70131819580088
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700,99.25524326310318,86.30831686548248
2023-03-31,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800,99.33683021084128,96.38783396142988
2023-04-03,164.29551696777344,164.41415847965385,162.36751696640553,162.41695595857647,56976200,99.26698249635957,99.28635199010137
2023-04-04,163.76156616210938,164.95790794732252,163.24742795309683,164.72062499443805,46278300,92.03952309329277,96.88111193349789
2023-04-05,161.91268920898438,163.1881457283857,159.9748075653386,162.88164511746857,51511700,75.72914103429223,89.01188220798151
2023-04-06,162.8025360107422,163.09915484076092,160.17253885078875,160.5976809407093,45390100,82.82135610398413,83.53000674385639
2023-04-10,160.2021942138672,160.2021942138672,158.2741945090455,159.59907481013732,47716900,55.70917849072533,71.4198918763339
2023-04-11,158.98609924316406,160.52849925536958,158.69936213850445,160.5186174915291,47644200,44.3834662413035,60.97133361200432
2023-04-12,158.29400634765625,160.23188822150757,157.97760884934243,159.40136741842844,50133100,37.93788002211324,46.01017491804737
2023-04-13,163.6923828125,163.92968090167284,159.59908506589906,159.8067227797579,68445600,88.21393569852229,56.84509398731302
2023-04-14,163.34632873535156,164.44380780578675,161.97200945675792,162.7333124858637,49386500,84.99107153499702,70.38096241854419
2023-04-17,163.3660888671875,163.52428757903846,162.1796287016244,163.2276687659828,41516200,85.17510121407305,86.12670281586414
2023-04-18,164.5921173095703,165.52151594579726,163.78136017187086,164.22629596467013,49923000,88.3373893416957,86.16785403025527
2023-04-19,165.73902893066406,166.26304897753164,163.67259403000486,163.92967071563345,47720200,93.67541085615085,89.0626338039732
2023-04-20,164.77008056640625,165.9763194310247,163.69238005042013,164.21640012100644,52456400,81.98081950956444,87.99787323580368
2023-04-21,163.15847778320312,164.5723392677561,162.63445771401044,163.18813815793777,58337300,62.529797496623495,79.3953426207796
2023-04-24,163.46499633789062,163.73195482649055,162.041237847574,163.13871709330454,41949600,66.22928177199282,70.24663292606026
2023-04-25,161.92259216308594,164.4339329839802,161.883034935673,163.32657200300784,48714100,47.61344301217812,58.790840760264814
2023-04-26,161.91268920898438,163.41554697412082,160.96352700012233,161.22058862196803,45498800,47.49392064585421,53.778881810008386
2023-04-27,166.51022338867188,166.65852525119462,163.32654598880194,163.32654598880194,64902300,98.29163355966541,64.46633240589925
2023-04-28,167.76588439941406,167.9339799574928,165.9862017200745,166.589321099478,55209200,98.31167845942255,81.36574422164739
2023-05-01,167.67691040039062,168.52720964209172,166.7376300382773,167.370409816753,52472900,91.93998656057674,96.18109952655492
2023-05-02,166.63877868652344,168.42837366285386,165.6500591818085,168.17129693616405,48425700,78.84851471938588,89.70005991312838
2023-05-03,165.56106567382812,168.9919233057137,165.27434367702065,167.58794352434566,65136000,57.26596568861263,76.01815565619175
2023-05-04,163.91976928710938,165.1556684360722,162.45646891900202,163.02992793451995,81235400,36.8223263334444,57.64560224714763
2023-05-05,171.61204528808594,172.3338062754006,168.8337309104411,169.05125040031595,113316400,93.65221407636002,62.58016869947235
2023-05-08,171.54281616210938,171.88887398730245,170.1684967974759,170.53431814830344,55962800,93.04335369307039,74.50596470095827
2023-05-09,169.83233642578125,171.58235891028352,169.66425593732595,171.09789605728315,45326900,77.99992604352163,88.231831270984
2023-05-10,171.60214233398438,172.06684167430913,169.96086445482297,171.06824047843108,53724500,93.56511899398072,88.20279957685757
2023-05-11,171.78997802734375,172.62049861686478,170.22779972610607,171.88885599180736,49514700,92.87533145977481,88.14679216575905
2023-05-12,170.8592987060547,172.33451847611525,169.3048550658258,171.8988778353498,45497800,84.89144549103517,90.44396531493022
2023-05-15,170.36428833007812,171.49298697857782,169.77023004875,171.44347960387887,37266700,80.64497057240709,86.13724917440568
2023-05-16,170.36428833007812,171.42367363249335,170.0969605927275,170.28507955206572,42110300,77.80201008994416,81.11280871779547
2023-05-17,170.97813415527344,171.2157453771671,168.7306323338431,170.00785308163907,57951600,83.84140434047836,80.7627950009432
2023-05-18,173.31472778320312,173.50284672542747,170.86921174934298,171.2850464654308,65496700,98.29700789235251,86.646807440925
2023-05-19,173.42364501953125,174.64144781679403,173.20582466782196,174.64144781679403,55772400,90.00570450324332,90.7147055786914
2023-05-22,172.47312927246094,172.97808324363118,171.73056412194157,172.2553089530398,43570900,82.2049872837613,90.16923322645238
2023-05-23,169.8593292236328,171.66129487805824,169.58210606257185,171.4137731194303,50747300,60.75398543342767,77.65489240681076
2023-05-24,170.13653564453125,170.71078788094945,168.82962874348078,169.39397044171028,45143500,23.785268119827546,55.58141361233884
2023-05-25,171.275146484375,172.1761141248664,169.98803043113716,170.70089424192957,56058300,43.048444971277924,42.529232841511046
2023-05-26,173.69097900390625,174.02762011184453,171.39398470447364,171.60190965033163,54835000,83.91983617777792,50.251183089627794
2023-05-30,175.5424346923828,177.21568420222022,174.81967538543662,175.20580872558915,55964400,80.28003203995222,69.08277106300268
2023-05-31,175.49290466308594,177.57209321550437,175.0077566388477,175.57211342872856,99625300,76.48365377342756,80.22784066371923
2023-06-01,178.30474853515625,178.33444993394386,175.17607026429087,175.93844141740337,68901800,99.69073341431124,85.48480640923033
2023-06-02,179.15623474121094,179.97800874169684,177.48298533965166,179.2354435119536,61945900,92.69363831451325,89.62267516741736
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500,63.04198007785964,85.14211726889471
2023-06-06,177.43348693847656,178.33445457100666,175.6711182885981,178.18594757320713,64848400,60.49551625251273,72.07704488162854
2023-06-07,176.0572967529297,179.41369144392402,175.56225319905127,176.6711459253292,61944600,50.589288055602154,58.04226146199151
2023-06-08,178.78001403808594,179.04732664647344,175.70084291207064,176.1364684949153,50214900,69.64665605488842,60.2438201210011
2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078283,48870700,72.34928723481814,64.1950771151029
2023-06-12,181.9680633544922,182.0670780867689,179.17602617310777,179.4730552624109,54274900,91.96106576384221,77.98566968451625
2023-06-13,181.49285888671875,182.324528402013,180.63148796784472,180.9879199183322,54929100,88.63492299219426,84.31509199695154
2023-06-14,182.12649536132812,182.56213604593384,180.21563475820471,181.5522431050323,57462900,92.45852244002447,91.01817039868699
2023-06-15,184.16607666015625,184.67103069686027,181.95818688950908,182.13641040467775,65433200,96.19678927832612,92.43007823684827
2023-06-16,183.08689880371094,185.1363862861082,182.44334825251562,184.87895397960628,101235600,80.13429374798267,89.59653515544441
2023-06-20,183.1759796142578,184.2551858622496,182.58193651385486,182.58193651385486,49799100,80.64489728498836,85.65866010376571
2023-06-21,182.1363983154297,183.5720213426237,180.77996894802234,183.06706733943585,49515700,69.88059451018154,76.88659518105085
2023-06-22,185.14627075195312,185.19577812392734,181.84927919785179,181.91859254012144,51245300,99.48609286465461,83.33719488660817
2023-06-23,184.82943725585938,185.70071866604846,183.17599374881706,183.71064919871634,53079300,91.40618061949033,86.92428933144215
2023-06-26,183.4334259033203,186.18586660248252,183.39381396241686,184.9779592329188,48088700,74.09129460346125,88.32785602920205
2023-06-27,186.19573974609375,186.52247023555708,183.82943266258093,184.04725298888982,50730800,97.01894142812073,87.50547221702409
2023-06-28,187.3739471435547,188.0174975900725,185.7403097900696,186.0670251747448,51216800,94.77495745929102,88.62839783029101
2023-06-29,187.71058654785156,188.18583917474905,187.06703605511274,187.2056476277424,46347300,94.91514379032546,95.56968089257907
2023-06-30,192.0471649169922,192.55210381756805,189.36402266288647,189.73036510372253,85069600,96.22506003630305,95.30505376197317
2023-07-03,190.55213928222656,191.9580609253223,189.85906633761323,191.85904618822673,31458200,83.78819315545137,91.64279899402663
2023-07-05,189.43331909179688,191.0669563536009,188.73035077998927,189.67094537484306,46920300,74.71898392673363,84.91074570616267
2023-07-06,189.90858459472656,190.11650951153766,187.32445692665846,187.95811200082892,45094300,77.54426659109875,78.68381455776125
2023-07-07,188.78976440429688,190.76004279032819,188.35413885501103,189.5125387247038,46778000,68.0402963866454,73.43451563482591
2023-07-10,186.74032592773438,188.10665094106523,185.18588195082552,187.38387649073601,59922200,50.63106263870084,65.40520853881499
2023-07-11,186.21554565429688,187.42345287888426,184.75022127484863,187.28484131741655,46638100,46.173245265276954,54.948201430207725
2023-07-12,187.88880920410156,189.7996698114742,186.60169311695756,187.79968989475896,60750200,56.42930927901054,51.07787239432944
2023-07-13,188.65115356445312,189.2947191217671,187.8986929500458,188.61155673528532,41342300,58.394790328708446,53.66578162433198
2023-07-14,188.79971313476562,189.28484614910528,187.7502232169733,188.34426641754783,41573900,59.02738674850034,57.950495452073106
2023-07-17,192.0669708251953,192.39370132812152,189.9085734412509,189.9976776399959,50520200,94.43825195570545,70.6201430109714
2023-07-18,191.80953979492188,192.40359800546008,190.51252831302557,191.433317028607,48353800,90.4822455531694,81.31596141912506
2023-07-19,193.16595458984375,196.26491622319193,190.74022966968735,191.1857808476927,80507300,73.08689767943831,86.00246506277107
2023-07-20,191.2154998779297,194.52238670645607,190.5917402572243,193.1560618639693,59581200,56.14806672764928,73.23906998675233
2023-07-21,190.03729248046875,193.03725474426253,189.33432409540026,192.17588392818155,71917800,45.91585994538925,58.38360811749228
2023-07-24,190.83924865722656,192.9778399722658,190.34420521064493,191.49270963252084,45377800,52.88049235949585,51.64813967751146
2023-07-25,191.7006378173828,192.51251639930572,191.00757994716116,191.4135192381226,37283200,60.36127377854841,53.05254202781117
2023-07-26,192.5718994140625,193.70059786031172,191.40360413966724,191.75012548540775,47471900,67.92779291421202,60.38985301741875
2023-07-27,191.30462646484375,195.24516880610398,190.64126993533102,194.076873305403,47460200,56.92209146138212,61.737052718047515
2023-07-28,193.88873291015625,194.68080550669023,192.21548351570434,192.74022840055838,48291400,79.36390565537683,68.07126334365698
2023-07-31,194.50257873535156,194.54219067365466,193.32437284504627,194.11644542830032,38824100,81.76242576140696,72.68280762605531
2023-08-01,193.67091369628906,194.77980627337752,193.34418318178373,194.29467332466547,35175100,69.53498470222753,76.88710537300378
2023-08-02,190.67095947265625,193.24517665133837,189.94820018063527,193.10656507331342,50389300,34.30230841616742,61.86657295993397
2023-08-03,189.27493286132812,190.46303425792703,188.79969532419432,189.67097673188036,61235200,6.3660210938650135,36.73443807075332
2023-08-04,180.18592834472656,185.5224963676216,180.11661500704574,183.6809340478131,115799700,0.4292299032143426,13.699186471082259
2023-08-07,177.07705688476562,181.31462781819698,175.5919264611557,180.32454086912372,97576100,7.183916988810216,4.65972266196319
2023-08-08,178.01763916015625,178.48298124186843,175.81964489133262,177.9087289898081,67823000,12.342557306449002,6.651901399491187
2023-08-09,176.42361450195312,179.13644336005612,175.25530392276485,179.07704055404358,60378500,5.84451463782539,8.456996311028202
2023-08-10,176.20578002929688,178.95822060931928,175.8394526832055,177.70080592181807,54686900,4.754790050252977,7.647287331509123
2023-08-11,176.26524353027344,177.08812715930858,175.035887610981,175.7992882281701,51988100,6.083125408681564,5.56081003225331
2023-08-14,177.92095947265625,178.14898275911253,175.78938877461678,176.44373225185288,43675600,14.275974656493407,8.37129670514265
2023-08-15,175.92816162109375,177.94075085454938,175.53159812671015,177.34590561297395,43622600,4.415169453568058,8.25808983958101
2023-08-16,175.05572509765625,177.0088162608788,174.9863181633248,175.61092006059548,46964900,0.3506553970959946,6.34726650238582
2023-08-17,172.50778198242188,175.98767489704687,171.99223724872292,175.6208528452633,66062900,2.2623946114707327,2.342739820711595
2023-08-18,172.99359130859375,173.59836059602029,170.48528962334868,170.82237017622754,61114200,10.324558917462944,4.312536308676557
2023-08-21,174.3319854736328,174.61950689363672,172.25000423465377,173.56859991663836,46311900,16.901208013702085,9.829387180878587
2023-08-22,175.7100830078125,176.15622081199353,174.73849165880682,175.5415427319188,42084200,26.15306922794739,17.792945386370807
2023-08-23,179.56671142578125,179.99303161559698,176.80064510070915,176.9890180826326,52722800,60.39301019713198,34.48242914626048
2023-08-24,174.8673858642578,179.54690878007156,174.5005486639036,179.12058855477642,54945800,40.465041926511915,42.337040450530424
2023-08-25,177.07826232910156,177.61362469655592,174.3121956960464,175.85881489972726,51449600,69.34320168898319,56.73375127087569
2023-08-28,178.6446990966797,179.04126265908485,177.0187642861302,178.5455506421133,43820700,85.81858321337926,65.20894227629145
2023-08-29,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900,93.9721717983547,83.04465223357238
2023-08-30,186.0406951904297,186.23899207960088,183.15566303930453,183.35394480054703,60813900,98.74126803066228,92.84400768079875
2023-08-31,186.25880432128906,187.49808420340318,185.87214960318659,186.22906281435257,60794500,92.71560074223768,95.14301352375155
2023-09-01,187.83518981933594,188.2912363685708,186.66530168187228,187.86493132785435,45732600,97.43879639897706,96.29855505729233
2023-09-05,188.0731201171875,188.350717612699,186.00104769428793,186.66529992482816,45280000,98.44617494931012,96.20019069684162
2023-09-06,181.34133911132812,187.23039917082616,179.91368635412528,186.78424633825477,81755800,60.76568383612643,85.55021839480453
2023-09-07,176.03724670410156,176.6816813943478,172.05171790486162,173.67765269377628,112488800,31.076541150105335,63.42946664518063
2023-09-08,176.65191650390625,178.69426259870855,176.26526175899272,176.82047189213844,65551300,28.223809322682712,40.022011436304815
2023-09-11,177.82180786132812,178.7537488345446,175.81912716109244,178.52572555213936,58953100,35.40149739184277,31.567282621543598
2023-09-12,174.78807067871094,178.58522677149583,173.32076725641124,177.95071595688535,90370200,16.78847059880334,26.804592437776268
2023-09-13,172.7159881591797,175.77948480311008,172.48794973853728,174.99625134216151,84267900,4.075527739279944,18.755165243308678
2023-09-14,174.2328643798828,174.58977763559852,172.09138484558866,172.50778112260195,60895800,13.382087944773632,11.415362094285634
2023-09-15,173.5091094970703,174.98633670911127,172.32932763975032,174.9665039932106,109205100,8.941601437712205,8.79973904058859
2023-09-18,176.4437255859375,177.84163701778533,174.65915940995401,174.9664984209427,67257600,26.946486040882533,16.423391807789454
2023-09-19,177.5343017578125,178.08949677364237,175.61093679016653,175.99759154247158,51826900,33.63754801660978,23.17521183173483
2023-09-20,173.98497009277344,178.1588558667478,173.8957304525312,177.7226269693033,58436200,11.861170762413202,24.14840160663516
2023-09-21,172.43836975097656,174.78805492740332,172.3689779372214,173.0530629204369,63047900,2.372242794317142,15.956987191113365
2023-09-22,173.29100036621094,175.5613698772793,172.55735626241975,173.17203432298646,56725400,7.603426489745935,7.278946682158755
2023-09-25,174.56993103027344,175.4522977411563,172.65647493916612,172.70604916227998,46172700,16.590460536637384,8.85537660690015
2023-09-26,170.48526000976562,173.6974637546494,170.18782981503577,173.32073296072448,64588900,3.4722508355782935,9.2220459539872
2023-09-27,168.9683837890625,171.5560010147378,167.6002289663342,171.13960475321795,66921800,12.266574488541341,10.776428620252334
2023-09-28,169.2261505126953,170.5546549284134,166.18247183150447,167.88772217595067,56294400,24.21137232482254,13.316732549647389
2023-09-29,169.74169921875,171.58574835004075,168.87915010499984,170.54475018871184,51814200,28.697070969040762,21.725005927468214
2023-10-02,172.25990295410156,172.80518912572896,169.46408028935463,169.75160169254372,52164500,50.74512561314678,34.55118963567003
2023-10-03,170.92147827148438,172.14094058886474,169.35504178574476,170.78267952738358,49594600,39.56959317632314,39.67059658617023
2023-10-04,172.17068481445312,172.71597100628938,169.50375199905025,169.62271803074952,53020300,50.00017505556702,46.77163128167897
2023-10-05,173.4099884033203,173.94535074695764,171.19910182632682,172.299583153516,48527900,60.34806958884388,49.97261260691135
2023-10-06,175.9678497314453,176.46356172729125,171.69479961979252,172.30949278163357,57224100,81.70561223775935,64.01795229405674
2023-10-09,177.45497131347656,177.51445432768062,174.2923266162491,175.29365932051672,42390800,94.12272893721591,78.72547025460638
2023-10-10,176.86012268066406,178.17871838563994,176.42389371024447,176.57261638357625,43698000,89.00826438481863,88.2788685199313
2023-10-11,178.25802612304688,178.30760034526705,176.07689649671707,176.67174177957318,47551100,99.59114476878406,94.24071269693953
2023-10-12,179.16021728515625,180.7762279340573,177.50452608120557,178.52570660256114,56743100,88.9266982568089,92.50870247013718
2023-10-13,177.31617736816406,180.3697497847248,176.61225971587282,179.8641290223829,51427100,76.29088398093774,88.26957566884356
2023-10-16,177.18728637695312,177.5441995976702,174.99623283045386,175.23418002024147,52517000,75.40769126272868,80.20842450015844
2023-10-17,175.63076782226562,176.8898806260753,173.30093033620963,175.13505578762425,57549400,64.7420439561026,72.14687306658966
2023-10-18,174.3319854736328,176.05706860986896,173.60825021874456,174.07422069011992,54764400,45.8334008315467,61.99437868345931
2023-10-19,173.9552764892578,176.31485552292168,173.68758775067354,174.53028914557814,59302900,40.27808183647137,50.28450887470689
2023-10-20,171.39736938476562,173.9155794449356,171.15942220172326,173.80652221036553,64189300,17.88192200441998,34.664468224146006
2023-10-23,171.51634216308594,172.51767489960218,168.4726633962427,169.4442697526279,55980100,24.738186705881844,27.63273018225772
2023-10-24,171.9525909423828,172.18061423977284,169.97965162202772,171.56593616509952,43816600,28.283897202673884,23.63466863765856
2023-10-25,169.6326446533203,171.57582713235345,169.1864917714858,170.40595412753765,57157000,9.428009691926713,20.81669786682747
2023-10-26,165.458740234375,169.91023915738614,164.24920182104776,168.9088912991807,70625300,7.318548449409958,15.010151781336845
2023-10-27,166.77734375,167.5110029440003,165.39926501775972,165.47858075180807,58499100,15.297016605801621,10.681191582379421
2023-10-30,168.82957458496094,169.70203248533966,167.42175441803172,167.57047708446643,51131000,27.714440169654342,16.776668408288632
2023-10-31,169.3054656982422,169.43434051981868,166.4600687836398,167.89764555846892,44846000,30.593912314413917,24.53512302995662
2023-11-01,172.47802734375,172.73579212701503,168.66103905073186,169.5334969755198,56934900,51.04556955038687,36.45130734481837
2023-11-02,176.0471649169922,176.25535548295753,173.95525969593038,174.01474271477764,77334800,88.73986512949736,56.79311566476605
2023-11-03,175.13502502441406,175.3035803991637,171.86333827281126,172.74570493436423,79763700,86.11739425763052,75.30094297917158
2023-11-06,177.6929168701172,177.8911986418375,174.69882732290304,174.86736758526175,63841300,98.54653410109192,91.13459782940659
2023-11-07,180.26068115234375,180.87535906254786,177.43511729351076,177.64330781822596,70530000,96.30294660831291,93.65562498901177
2023-11-08,181.321533203125,181.87672821790486,180.03267898856913,180.78617090399572,49340300,96.85040883059551,97.23329651333346
2023-11-09,180.84564208984375,182.54096853276508,180.2507816826859,181.3909282750837,53763500,90.73175123190622,94.62836889027153
2023-11-10,185.0448760986328,185.21365353801235,182.1957456895483,182.63254933718324,66133400,99.19493511369552,95.59236505873241
2023-11-13,183.45654296875,184.67759686655458,182.87083578949566,184.46913200851657,43627500,91.61861901763696,93.84843512107956
2023-11-14,186.07733154296875,186.74245888927783,184.94561983989882,186.33543591459554,60108400,97.04299228745971,95.95218213959738
2023-11-15,186.64317321777344,188.12234646111898,186.41484954526325,186.48434792046902,53790500,93.49043725855313,94.05068285454992
2023-11-16,188.33084106445312,189.57175373642215,187.2785343944212,188.191859451107,54412900,94.6307996387791,95.0547430615973
2023-11-17,188.3109588623047,188.99594499592382,187.19910609344922,188.86688524673244,50922700,94.54477301549716,94.22200330427647
2023-11-20,190.05816650390625,190.51482899547432,188.49958819031184,188.50951003765908,46505100,97.91037393183176,95.69531552870266
2023-11-21,189.2540740966797,190.12768147094766,188.36062302598555,190.01848054916417,38134500,93.2404604139083,95.2318691204124
2023-11-22,189.919189453125,191.52740733771327,189.4426832554431,190.09788874466753,39617700,91.82154070309514,94.32412501627839
2023-11-24,188.58892822265625,189.51215989530726,187.8741613770549,189.48237920572873,24048300,82.53875780089008,89.20025297263116
