Date,Close,High,Low,Open,Volume,EMA_fast,EMA_slow,MACD,Signal_Line
2022-09-26,148.59548950195312,151.55222131778743,147.4817823722665,147.50149812854582,93339400,151.7801560052672,154.33313093181093,-2.552974926543726,150.99587761649275
2022-09-27,149.57118225097656,152.48849721993565,147.78729002305445,150.5370586818527,84442700,151.4403138892225,153.98039399248987,-2.540080103267371,150.71093854338952
2022-09-28,147.67886352539062,148.46732818361193,142.75097820989805,145.5105969943164,146691400,150.86162921786374,153.51361395788993,-2.6519847400261938,150.10452353978974
2022-09-29,140.42503356933594,144.603886261403,138.65099162276434,143.99283321708396,128138200,149.25599911809024,152.54408948466371,-3.2880903665734706,148.168625545699
2022-09-30,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,124925300,147.24842334481434,151.33391667778469,-4.085493332970344,145.77625175491858
2022-10-03,140.3954315185547,141.00649944516783,135.70409071736117,136.2165949348949,114311700,146.19411691000516,150.5236585178417,-4.329541607836546,144.70008770764582
2022-10-04,143.99282836914062,144.11109281535886,142.17935497441533,142.93825359464822,87830100,145.85545713448755,150.03989332164164,-4.184436187154091,144.5586358399448
2022-10-05,144.2884979248047,145.2543744211321,140.94739177527688,141.99211625326663,79471000,145.61438648684404,149.61386403298704,-3.999477546142998,144.50460825691678
2022-10-06,143.3324737548828,145.41204208560697,143.12551098076761,143.7069978739473,68402200,145.26332298961924,149.14857586423858,-3.88525287461934,144.27018135651
2022-10-07,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600,144.15657922589176,148.3279027280276,-4.171323502135834,143.03004279028613
2022-10-10,138.39476013183594,139.84355993945272,136.57145118339125,138.39476013183594,74899000,143.27014551911395,147.59211438756896,-4.321968868455002,142.1029862585961
2022-10-11,136.9755096435547,139.31133774176766,136.22647641502994,137.88223882715224,77033700,142.30173999979715,146.80569922134566,-4.503959221548513,141.07749093558783
2022-10-12,136.34475708007812,138.33562739322105,136.16736038855555,137.12337155166935,70433700,141.38528108907116,146.0308146182888,-4.64553352921763,140.1309441644859
2022-10-13,140.92770385742188,141.51904121552016,132.43201728601596,133.04308543971524,113224000,141.31488459189433,145.65280641378013,-4.3379218218858,140.2902961030731
2022-10-14,136.38417053222656,142.43561361849277,136.19690846794037,142.22863580040965,88598000,140.5563131980993,144.9662407929243,-4.409927594825007,139.5090709889038
2022-10-17,140.3560333251953,140.83895646188824,138.24689900930798,139.03536366842837,85250900,140.52550090996021,144.6247439434629,-4.099243033502688,139.67846345616212
2022-10-18,141.6767120361328,144.58416155365336,138.58200045824861,143.39162165141138,99136600,140.70261031398678,144.4063712095866,-3.703760895599828,140.07811317215626
2022-10-19,141.78514099121094,142.8594165632396,139.4591781255194,139.6464402055219,61758300,140.86915349509817,144.21220600822545,-3.343052513127276,140.4195187359672
2022-10-20,141.3218994140625,143.7858421579012,140.59256694794956,140.95724070036255,64522000,140.93880671340037,143.99810922347265,-3.0593025100722855,140.59999487158626
2022-10-21,145.1459503173828,145.71758686598037,140.59257368233722,140.80940185727815,86548600,141.5860595755515,144.0831344896882,-2.4970749141367037,141.50918596074558
2022-10-24,147.2944793701172,148.06322822559991,143.89424173414176,145.06708076816867,75981900,142.4642780054847,144.3210118882385,-1.8567338827538151,142.66624464261992
2022-10-25,150.142822265625,150.2906678641537,147.20580651383366,147.92527363612152,74732300,143.64559250704474,144.75225710137826,-1.1066645943335232,144.16156016722096
2022-10-26,147.19593811035156,149.79786091510002,145.90481954516318,148.78271775892205,88194300,144.19179952293808,144.93327050945035,-0.7414709865122688,144.7684357558471
2022-10-27,142.7115478515625,146.90024996196468,142.051213088215,145.93438874499338,109180200,143.96406849657262,144.76869846071793,-0.8046299641453061,144.3570581749902
2022-10-28,153.4937744140625,155.22838459945976,145.68800602170657,146.0625150725111,164762400,145.43017709926337,145.41500038318787,0.015176716075501417,146.18440142280465
2022-10-31,151.12838745117188,152.01541585586838,149.72886978727786,150.95099079346033,97943200,146.30682484571082,145.8382142400756,0.4686106056352344,147.1731986284781
2022-11-01,148.4771728515625,153.2079455809234,146.97910660092256,152.84328689393647,80379300,146.64072453891876,146.03369265574128,0.6070318831774841,147.43399347309497
2022-11-02,142.93824768066406,149.97526767506156,142.9086815703328,146.80170816398885,93604600,146.07111271457188,145.8044004353652,0.26671227920667206,146.5348443146088
2022-11-03,136.87696838378906,140.7404292605941,136.74883853349507,140.01109670781145,97918500,144.65662897137452,145.1431091722855,-0.4864802009109894,144.60326912844485
2022-11-04,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800,143.418749529264,144.51105757416482,-1.0923080449008182,143.00469782228714
2022-11-07,137.1434783935547,137.37053291778528,133.93503964712596,135.35662722495974,83374600,142.45332320069335,143.9653109681937,-1.511987767500358,141.83245393654067
2022-11-08,137.71609497070312,139.6214071902777,135.7318039714629,138.61446164278013,89908500,141.72451885761794,143.5024060794907,-1.77788722187276,141.00918214337318
2022-11-09,133.1453094482422,136.77825830980785,132.8688912272567,136.72889468527546,74917800,140.40464048694474,142.73521373643524,-2.3305732494904987,139.43640760434698
2022-11-10,144.9918212890625,144.9918212890625,137.71607368602153,139.43382798502273,118854000,141.11036061034747,142.90236985144466,-1.7920092410971904,140.54749034129009
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700,142.1373273674094,143.2640939018006,-1.1267665343912086,141.99512117928208
2022-11-14,146.38380432128906,148.35822845841318,145.544668037547,147.0649830587826,73374100,142.7906315141601,143.49518356250346,-0.704552048343345,142.8728578076835
2022-11-15,148.12127685546875,151.6258823499811,146.66020736257917,150.27340677597476,89868300,143.61073079743835,143.83785713976013,-0.22712634232178175,143.92254161724054
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300,144.11481580170866,144.06374056090348,0.05107524080517578,144.5154899588315
2022-11-17,148.7926025390625,149.5428782799837,144.2810362048945,144.55745437595286,80389400,144.83447529976308,144.4140266333597,0.42044866640338796,145.3709124748777
2022-11-18,149.3553009033203,150.74727347635653,148.05218886107582,150.36226138845927,74829600,145.52998693107958,144.7800469496531,0.7499399814264791,146.16779016056626
2022-11-21,146.1172637939453,148.4470850528785,145.83097890062086,148.2397789385964,58724100,145.62033721767432,144.8791000492303,0.7412371684440302,146.15768488724206
2022-11-22,148.25949096679688,148.49642726977405,145.05105196598853,146.23571841721474,51804100,146.0263608713855,145.12949937645743,0.8968614949280607,146.57804610315304
2022-11-23,149.13812255859375,149.88839824806996,147.43023497007337,147.53882889151882,58301400,146.5050934386483,145.42643442698605,1.0786590116622392,147.0900613942412
2022-11-25,146.21597290039062,146.97613037369675,145.23862757756845,146.41341229167975,35195900,146.46061335583943,145.48491875834935,0.9756945974900759,146.91524369547108
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000,145.83217013522952,145.25460865935125,0.5775614758782694,146.00734144075187
2022-11-29,139.36471557617188,142.95816663670598,138.55520957308642,142.44481218129837,83763800,144.83717712614373,144.81832028281946,0.018856843324272177,144.67881626783588
2022-11-30,146.13699340820312,146.81817210889182,138.75265175216816,139.59177292691083,111380900,145.03714886184517,144.91599977358862,0.12114908825654425,144.97045169590933
2022-12-01,146.41342163085938,147.22294276953917,144.73516410236186,146.3147094607483,71250400,145.2488831340012,145.0269199111642,0.22196322283699033,145.25904568289934
2022-12-02,145.91981506347656,146.10738776877085,143.7874333564375,144.09348175456344,65447400,145.35210343084358,145.09306029281697,0.2590431380266125,145.3911995590148
2022-12-05,144.75491333007812,148.99004656094093,143.90591033158032,145.8803345082114,68826400,145.2602280307258,145.06801236965111,0.19221566107469812,145.2639423132275
2022-12-06,141.08248901367188,145.4163496587564,140.10514358274577,145.18929508684244,64727200,144.61749895117904,144.77278841735637,-0.1552894661773223,144.42765165331636
2022-12-07,139.13768005371094,141.53659829976584,138.20969824104947,140.37169521657745,69721100,143.7744498900301,144.35537298301224,-0.5809230929821467,143.36965733339528
2022-12-08,140.82579040527344,141.6846751168045,139.2956238058851,140.53950554386986,62128300,143.3208099692983,144.09392242169824,-0.7731124523999426,142.86088394777093
2022-12-09,140.34207153320312,143.70846830830249,139.0981746838461,140.51976247530513,76097000,142.86254251759135,143.81600754106896,-0.9534650234776052,142.35712146485739
2022-12-12,142.64227294921875,142.65213964669184,139.25612782207975,140.87515496362036,70462700,142.82865489168788,143.72906423796894,-0.9004093462810658,142.41415176172967
2022-12-13,143.6097412109375,148.05219553159674,142.39547458111565,147.5882046530128,93886200,142.9488220177263,143.72022549522586,-0.7714034774995753,142.65326965157124
2022-12-14,141.37863159179688,144.78450984521314,139.35484405860026,143.49126458622354,82291200,142.707254259891,143.54677409497185,-0.8395198350808641,142.39834203961635
2022-12-15,134.7544403076172,139.98666700994897,134.29044945457875,139.3054883080985,98931900,141.48374442107962,142.89549011072336,-1.4117456896437375,140.86956169321653
2022-12-16,132.78988647460938,135.8897316869335,132.01986228619933,134.94201656134896,160156900,140.14622781393035,142.1469268784186,-2.000699064488259,139.2536266494951
2022-12-19,130.67727661132812,133.47108899879476,129.64071583228736,133.38224351436207,79592600,138.6894660904531,141.29732315493044,-2.6078570644773436,137.5383566418617
2022-12-20,130.60816955566406,131.54601807895426,128.22898467531743,129.70980289008992,77432800,137.44618970048555,140.50553399942922,-3.059344298943671,136.15231922462218
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000,136.87260363102985,140.00274483273247,-3.130141201702628,135.66543142950243
2022-12-22,130.5390625,132.83926868979583,128.63375022087482,132.63196256739838,77852100,135.89821268779448,139.30173132660414,-3.4035186388096577,134.64015764360195
2022-12-23,130.17379760742188,130.72663401357696,127.98218538040545,129.24581575552057,63814900,135.01753344466024,138.6255880881462,-3.608054643485957,133.74688563636596
2022-12-27,128.36720275878906,129.72956043211943,127.07395717087711,129.69994527084378,69007800,133.9944056468339,137.865707693379,-3.8713020465450825,132.67094906085057
2022-12-28,124.42820739746094,129.3543934066322,124.26038315698912,128.01178441919723,85438400,132.52268283923806,136.87033730108877,-4.347654461850709,131.02240072817264
2022-12-29,127.95260620117188,128.81147621199065,126.09664950729726,126.35331932128528,75703700,131.8195941256894,136.20976462702086,-4.390170501331454,130.4084418227725
2022-12-30,128.26846313476562,128.28821159493137,125.80044037402875,126.76791156272077,77034200,131.2732662809319,135.62152007203898,-4.3482537911070835,129.9804460851711
2023-01-03,123.4706039428711,129.2260441509053,122.5821116407929,128.61397753423014,112117500,130.072856690461,134.72145221061913,-4.648595520158125,128.67847765671112
2023-01-04,124.74411010742188,127.0147007417209,123.48047994051213,125.26733126729889,89113600,129.2530495238396,133.98238983260453,-4.729340308764932,127.89160414685328
2023-01-05,123.42124938964844,126.13608257581905,123.16457967496471,125.50426745503849,80962700,128.3558495031948,133.2000831331263,-4.8442336299314945,126.99753319541232
2023-01-06,127.96244812011719,128.6238785256401,123.29293835546717,124.39861879639236,87754700,128.29532621349054,132.8121101691997,-4.5167839557091725,127.1905161803533
2023-01-09,128.48565673828125,131.70397802412538,128.22898699932045,128.80157186038267,70790800,128.3246078326891,132.49163213727982,-4.167024304590711,127.44954429193889
2023-01-10,129.0582275390625,129.58144872233615,126.48160347682453,128.5942366688145,63896200,128.4374724029004,132.23730587074522,-3.7998334678448202,127.77128094136361
2023-01-11,131.78294372558594,131.8026771210122,128.7916923794983,129.57158328133335,69458900,128.95216029869817,132.20364941554823,-3.2514891168500526,128.5736134982081
2023-01-12,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,129.37551475019052,132.16663569835194,-2.7911209481614208,129.19968364524618
2023-01-13,133.03668212890625,133.19463966232263,129.97633400317605,130.3415976184994,57809700,129.93877126999294,132.2310835820967,-2.2923123121037463,129.9670833419782
2023-01-17,134.20159912109375,135.53432625738486,132.41474784548592,133.10579321952497,63646600,130.59459093939307,132.37704769609647,-1.7824567567033966,130.8139864978013
2023-01-18,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800,131.03864726121722,132.45881875795968,-1.420171496742455,131.34738060449104
2023-01-19,133.5402069091797,134.50767070819074,132.059388516062,132.36542190712012,58280400,131.42350259167299,132.53892158397596,-1.1154189923029776,131.78594586542877
2023-01-20,136.10691833496094,136.25500917828725,132.5036004355903,133.55004278165805,80223600,132.14402809064038,132.80321763960447,-0.6591895489640933,132.6501403593352
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300,133.24579476509714,133.28486903479,-0.03907426969286121,133.98121458239007
2023-01-24,140.70733642578125,141.32928485597137,138.50585770726414,138.51572440513698,66435100,134.39372425135625,133.83468143412267,0.5590428172335749,135.32643895106833
2023-01-25,140.04591369628906,140.60861677861874,137.03491367991992,139.0883167228264,65799300,135.26329185826899,134.29477271280166,0.9685191454673259,136.2703339001125
2023-01-26,142.11904907226562,142.40533393014599,140.08537965694651,141.33914314056878,54105100,136.31802373734538,134.87434873942863,1.4436749979167587,137.44007693454313
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800,137.5096905519425,135.55505313148774,1.954637420454759,138.76483315407984
2023-01-30,141.17132568359375,143.68871946900538,141.02324989890042,143.10626796433064,64015300,138.073019033735,135.97107332053264,2.1019457132023547,139.24613165998264
2023-01-31,142.44480895996094,142.4941725713441,140.46051831709534,140.87514553812727,65874500,138.7456020993082,136.45060929382362,2.2949928054845827,139.88586711997831
2023-02-01,143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600,139.48785350034612,136.9779890651,2.5098644352461292,140.6227409371936
2023-02-02,148.891357421875,149.24673936752703,146.27523594496205,146.9958966630842,118339000,140.93454641135057,137.8604607952315,3.0740856161190777,142.2764642341299
2023-02-03,152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300,142.71757949800576,138.94666825296318,3.7709112450425835,144.3260236822258
2023-02-06,149.78965759277344,151.1421481410799,148.8518092991051,150.61892703839152,69858300,143.8055915125854,139.74985264850466,4.055738864080752,145.41875046433535
2023-02-07,152.67236328125,153.2449481745533,148.71364771535568,148.71364771535568,83322600,145.16971024622612,140.70707565833766,4.462634587888459,146.8694730277183
2023-02-08,149.97726440429688,152.60325227526124,149.2368553096487,151.91220679965525,64120100,145.90933396285237,141.39375630618648,4.515577656665897,147.49103130303402
2023-02-09,148.94068908691406,152.35644968138112,148.49644664158131,151.81347999768036,56007100,146.3756962896311,141.95278836401815,4.422907925612947,147.78096285981005
2023-02-10,149.3065185546875,149.63279778324025,147.5367173791987,147.77401547814478,57450700,146.82659202271668,142.49750911888253,4.3290829038341485,148.08607399878554
2023-02-13,152.11448669433594,152.5198501850578,149.21753098880535,149.24719136406156,62199000,147.64011427988888,143.2098778281754,4.430236451713483,148.89175653789562
2023-02-14,151.47183227539062,152.03540966135478,149.1582321456351,150.40401334935044,61707600,148.2296093561199,143.82187445389505,4.40773490222486,149.40777168539464
2023-02-15,153.57777404785156,153.745854522139,151.1554147270533,151.38281594677636,65573800,149.05240392407862,144.544533683077,4.507870241001626,150.24177215788603
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900,149.50219700652207,145.09501703692027,4.407179969601799,150.58862951830102
2023-02-17,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100,149.70634086399224,145.5197662993764,4.186574564615825,150.63673003065645
2023-02-21,146.8050537109375,149.59324968756485,146.73585119733022,148.50565230235682,58867200,149.25998899429152,145.61497277430686,3.6450162199846545,149.87039476671265
2023-02-22,147.23020935058594,148.2584708875877,145.4999504020457,147.19065212608928,51011300,148.9477152029522,145.73461992810533,3.2130952748468644,149.3423576834873
2023-02-23,147.7146759033203,148.64407457569817,145.57905341345287,148.39689471971093,48394200,148.7580168491627,145.8812907410842,2.8767261080784863,149.01682132745393
2023-02-24,145.0550537109375,145.52963487686296,144.07621591246942,145.45053550143152,55469600,148.18833021251265,145.82008799811035,2.3682422144023008,148.22446780415063
2023-02-27,146.25135803222656,147.48725716556407,145.7866587511589,146.0437354263551,44998500,147.89033449246864,145.8520339265634,2.0383005659052458,147.82984584976583
2023-02-28,145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000,147.56061093172826,145.84426336516285,1.7163475665654175,147.41330294934392
2023-03-01,143.6708221435547,145.56916169404062,143.37420328858403,145.1736799451875,55479000,146.96218188739385,145.6832677191178,1.27891416827606,146.66480678818607
2023-03-02,144.26405334472656,145.05503189340783,142.27671766674902,142.75131384795435,52238100,146.54708518852198,145.57814072842214,0.9689444600998343,146.1846560994942
2023-03-03,149.32627868652344,149.40537804304904,145.66802019550744,146.3700024688502,70732300,146.97465341898373,145.85578057717038,1.1188728418133564,146.81298061690003
2023-03-06,152.09474182128906,154.53688050353193,151.72892038753795,152.05518458773184,87558000,147.7623593270307,146.3179258545125,1.4444334725181989,147.86933285777786
2023-03-07,149.88987731933594,152.29245838395036,149.4251779626418,151.96617914925054,56182000,148.08966978738536,146.58251485190684,1.5071549354785247,148.2734417500895
2023-03-08,151.14552307128906,151.73876071934626,150.11726157953802,151.08620232381537,47204800,148.55980106183208,146.92051546074995,1.639285601082122,148.8478580143294
2023-03-09,148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600,148.61079330006584,147.06649584220193,1.5442974578639053,148.85653653353384
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400,148.33602957721916,147.04859460215457,1.287434975064599,148.45019504713957
2023-03-13,148.77259826660156,151.41247705797895,146.03384150790953,146.14260123729179,84457100,148.4031939909703,147.1762985772988,1.2268954136714854,148.51467569103198
2023-03-14,150.8686981201172,151.66955846534526,148.40679633095857,149.57347804705336,73695900,148.78250231853136,147.4498096545446,1.3326926639867622,148.98548017684902
2023-03-15,151.26419067382812,151.5212522938301,148.2288147892157,149.48449268664993,77167900,149.16430052703856,147.73235639671375,1.4319441303248084,149.44122227624484
2023-03-16,154.0919189453125,154.69503836094123,149.92940378389787,150.443542077547,76161100,149.92239566831148,148.2034351040174,1.7189605642940933,150.3713616100584
2023-03-17,153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600,150.4345671993585,148.5773666237285,1.857200575630003,150.94739141207015
2023-03-20,155.6244354248047,156.03971087014546,152.4110972116962,153.3207323821306,73641400,151.23300846481175,149.0993717201045,2.133636744707246,151.88280021461705
2023-03-21,157.48326110839844,157.6019026360014,154.77416389703853,155.54537908645045,73938300,152.19458579459433,149.7204005636818,2.474185230912525,153.00289239337334
2023-03-22,156.04957580566406,160.31095376257457,156.02979719452793,157.50299444764113,75701800,152.78766118091275,150.1892283593842,2.5984328215285473,153.6122290758315
2023-03-23,157.13717651367188,159.7276317574304,155.90127718884906,157.03831361968307,67622100,153.4568173859526,150.70389118562775,2.7529262003248505,154.31721856339956
2023-03-24,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500,154.2238110190332,151.27710487565358,2.946706143379629,155.14223005091497
2023-03-27,156.4945068359375,158.9564235953307,156.08912825748425,158.13578467553296,52390300,154.57314883701846,151.66357909493388,2.909569742084585,155.4126854079195
2023-03-28,155.87158203125,156.70211765807048,154.2204227121211,156.18797942940225,45992200,154.77290778997715,151.97528301614247,2.797624773834684,155.5044647325856
2023-03-29,158.95643615722656,159.23327640666747,157.5524562960156,157.5722198233599,51305700,155.41652753878475,152.49240547103759,2.924122067747163,156.1948590175138
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700,156.20298301884552,153.0876708553444,3.115312163501102,157.061584845847
2023-03-31,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800,157.25480492970823,153.82486749120434,3.4299374385038846,158.25723296456823
2023-04-03,164.2954864501953,164.4141279400383,162.36748680694973,162.41692578993744,56976200,158.33798670209086,154.60046889557404,3.73751780651682,159.46488366169365
2023-04-04,163.7615966796875,164.95793868784338,163.24745837486338,164.72065569074036,46278300,159.17238823710574,155.27907095365651,3.893317283449221,160.32422626529242
2023-04-05,161.91268920898438,163.1881457283857,159.9748075653386,162.88164511746857,51511700,159.59397300201016,155.7704500836808,3.8235229183293598,160.64191885403082
2023-04-06,162.8025360107422,163.09915484076092,160.17253885078875,160.5976809407093,45390100,160.08759808027662,156.2913453375372,3.7962527427394264,161.0740422853731
2023-04-10,160.20220947265625,160.20220947265625,158.27420958419825,159.59909001148102,47716900,160.1052306021812,156.58103897717567,3.5241916250055283,160.89967572282976
2023-04-11,158.986083984375,160.52848384854775,158.6993469072352,160.5186020856557,47644200,159.93305419944176,156.75919045919042,3.1738637402513348,160.51695737513882
2023-04-12,158.2939910888672,160.23187277591592,157.9775936210526,159.40135205289505,50133100,159.68089064396872,156.87287939472205,2.8080112492466753,160.0723641178845
2023-04-13,163.69239807128906,163.92969618258195,159.59909994312628,159.80673767634033,68445600,160.29804563278725,157.37802892631962,2.920016706467635,160.79637090856542
2023-04-14,163.34634399414062,164.44382316709542,161.9720245871667,162.73332768738865,49386500,160.767014611457,157.8201263387508,2.9468882727061896,161.30636552568046
2023-04-17,163.36611938476562,163.52431812616888,162.179658997566,163.22769925770336,41516200,161.1668768842737,158.23094063845562,2.935936245818084,161.7183162974975
2023-04-18,164.59213256835938,165.5215312907478,163.78137535549732,164.2263111895451,49923000,161.69383929720996,158.7021400406707,2.991699256539249,162.29307955166988
2023-04-19,165.7390594482422,166.26307959159772,163.67262416708968,163.92970090005386,47720200,162.31618085890722,159.22339333012047,3.0927875287867437,162.98227553098434
2023-04-20,164.77008056640625,165.9763194310247,163.69238005042013,164.21640012100644,52456400,162.69370389083014,159.6342590513268,3.0594448395033282,163.33983653806874
2023-04-21,163.15847778320312,164.5723392677561,162.63445771401044,163.18813815793777,58337300,162.76520756657982,159.89531229072506,2.869895275854759,163.30356478709564
2023-04-24,163.4649658203125,163.73192425907348,162.04120759579996,163.1386866366401,41949600,162.87286268253868,160.1597310706945,2.713131611844176,163.33584499373902
2023-04-25,161.9225616455078,164.43390199308925,161.88300442555024,163.3265412208214,48714100,162.72666252299547,160.29031111327328,2.4363514097221923,163.0531883240928
2023-04-26,161.91268920898438,163.41554697412082,160.96352700012233,161.22058862196803,45498800,162.60143585930146,160.41048726851113,2.1909485907903274,162.82508850107112
2023-04-27,166.51022338867188,166.65852525119462,163.32654598880194,163.32654598880194,64902300,163.20278778689692,160.86231957370822,2.3404682131887,163.5621154785913
2023-04-28,167.7659149169922,167.9340105056485,165.98623191391812,166.58935140303254,55209200,163.90480734537311,161.37369700654406,2.531110338829052,164.40287536627147
2023-05-01,167.6769256591797,168.52722497825897,166.7376452115908,167.37042504765017,52472900,164.4851332398049,161.8406028326652,2.6445304071396833,165.05768542485313
2023-05-02,166.63877868652344,168.42837366285386,165.6500591818085,168.17129693616405,48425700,164.81646330853084,162.19602326628436,2.6204400422464857,165.3739040771872
2023-05-03,165.5610809326172,168.9919388807047,165.27435890938423,167.58795896994013,65136000,164.93101986608258,162.44528679712383,2.4857330689587513,165.41133944827322
2023-05-04,163.91978454589844,165.15568380990734,162.45648404157697,163.0299431104764,81235400,164.77544520143888,162.5545088525886,2.220936348850273,165.11302846779827
2023-05-05,171.6120147705078,172.33377562947254,168.8337008869275,169.05122033812108,113316400,165.8272251351418,163.2254352168789,2.601789918262881,166.41282572834018
2023-05-08,171.54281616210938,171.88887398730245,170.1684967974759,170.53431814830344,55962800,166.70654683159833,163.8415375091182,2.8650093224801196,167.43882381509403
2023-05-09,169.8323516845703,171.58237432630546,169.6642711810136,171.09791142977792,45326900,167.1874398859017,164.28530152211468,2.9021383637870315,167.9175293889893
2023-05-10,171.6021270751953,172.0668263741992,169.96084934197563,171.06822526711633,53724500,167.86662253040842,164.82728860012065,3.0393339302877678,168.65444892623051
2023-05-11,171.7899932861328,172.62051394942262,170.22781484613878,171.88887125937896,49514700,168.4702180312891,165.34304450278822,3.12717352850089,169.281557798211
2023-05-12,170.8593292236328,172.3345492571858,169.3048853057611,171.89890853860956,45497800,168.837773599342,165.75165818581374,3.086115413528262,169.59711208329537
2023-05-15,170.36427307128906,171.49297161869612,169.77021484316816,171.44346424843133,37266700,169.07261967194924,166.0933333625156,2.9792863094336326,169.7505442808941
2023-05-16,170.36427307128906,171.42365827881974,170.09694535788182,170.28506430037106,42110300,169.27133557953997,166.4096992668692,2.861636312670754,169.8732900389731
2023-05-17,170.9781036376953,171.2157148171782,168.73060221741753,170.00782273724468,57951600,169.53391528079464,166.74809959063413,2.7858156901605184,170.09425275871757
2023-05-18,173.3147430419922,173.50286200077872,170.86922679282654,171.28506154552485,65496700,170.11558109020964,167.23451762406805,2.8810634661415975,170.7383508153725
2023-05-19,173.42361450195312,174.6414170849176,173.20579418857395,174.6414170849176,55772400,170.62450930740096,167.69296924465212,2.9315400627488373,171.27540355268863
2023-05-22,172.47314453125,172.97809854709377,171.7305793150355,172.25532419255816,43570900,170.90891472645464,168.04705630291863,2.861858423536006,171.5149517484009
2023-05-23,169.85931396484375,171.66127945739515,169.5820908286863,171.41375772100255,50747300,170.7474376862068,168.18129761120937,2.566140074997435,171.18382419168947
2023-05-24,170.13653564453125,170.71078788094945,168.82962874348078,169.39397044171028,45143500,170.65345275671825,168.3261300581221,2.327322698596163,170.97436648225784
2023-05-25,171.27516174316406,172.17612946392208,169.9880455752579,170.70090944955888,56058300,170.74910029309453,168.54457684960667,2.204523443487858,171.0345255344391
2023-05-26,173.69094848632812,174.0275895351184,171.39395459047836,171.60187949980389,54835000,171.20169232282277,168.9257895634379,2.275902759384877,171.56581012481692
2023-05-30,175.5424346923828,177.21568420222022,174.81967538543662,175.20580872558915,55964400,171.86949884121663,169.41591142484123,2.453587416375399,172.3611350383301
2023-05-31,175.49290466308594,177.57209321550437,175.0077566388477,175.57211342872856,99625300,172.426945890735,169.86605907211862,2.560886818616382,172.98748896328127
2023-06-01,178.30474853515625,178.33444993394386,175.17607026429087,175.93844141740337,68901800,173.33122322064597,170.49114718049177,2.8400760401542016,174.05094087765627
2023-06-02,179.15625,179.97802407047664,177.4830004559296,179.2354587774889,61945900,174.22738118670043,171.1330066486035,3.094374538096929,175.07200270212505
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500,174.77698714971405,171.6268446706543,3.1501424790597525,175.61756615095786
2023-06-06,177.43350219726562,178.33446990727649,175.67113339582835,178.18596289670575,64848400,175.18568177241428,172.05696745040328,3.1287143220110067,175.9807533602194
2023-06-07,176.05728149414062,179.41367589423808,175.56223798316736,176.67113061333816,61944600,175.31977403729528,172.35328700919865,2.9664870280966227,175.99605898700366
2023-06-08,178.77999877929688,179.04731136486936,175.70082791608735,176.1364534617516,50214900,175.85211630529554,172.82933973290963,3.022776572385908,176.5528469454623
2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078283,48870700,176.36196574991354,173.29873217456912,3.0632335753444124,177.07550509543236
2023-06-12,181.96807861328125,182.0670933538608,179.17604119777275,179.473070311983,54274900,177.22444465197012,173.94090598484408,3.283538667126038,178.05401979900213
2023-06-13,181.4928436279297,182.32451307330234,180.63147278147434,180.98790470199526,54929100,177.88112141750236,174.5003087732208,3.380812644281548,178.74178456478765
2023-06-14,182.12648010253906,182.56212075064622,180.21561965950994,181.5522278943548,57462900,178.53425352289264,175.0652103531703,3.4690431697223403,179.41872367233793
2023-06-15,184.1660614013672,184.67101539623405,181.95817181365123,182.13639531405346,65433200,179.40068550419642,175.73934746785156,3.6613380363448584,180.3681912181438
2023-06-16,183.08688354492188,185.1363708565112,182.4433330473612,184.87893857146415,101235600,179.96779289507725,176.28360939948638,3.6841834955908723,180.91192968349944
2023-06-20,183.17599487304688,184.25520121093788,182.5819517231594,182.5819517231594,49799100,180.4613624301495,176.79415647160198,3.6672059585475267,181.36474272140893
